t_unix,elapsed_s,gpu_used_mb,gpu0_mb,gpu1_mb,gpu2_mb,gpu3_mb,host_used_mb,host_cached_mb
1784815180.5,109.3,81944,20449,20541,20477,20477,27922,21930
1784815181.6,110.4,81944,20449,20541,20477,20477,27921,21930
1784815182.7,111.4,81944,20449,20541,20477,20477,27922,21930
1784815183.7,112.5,81944,20449,20541,20477,20477,27921,21930
1784815184.8,113.6,81944,20449,20541,20477,20477,27924,21930
1784815185.9,114.6,81944,20449,20541,20477,20477,27922,21930
1784815186.9,115.7,81944,20449,20541,20477,20477,27920,21930
1784815188.0,116.8,81944,20449,20541,20477,20477,27920,21989
1784815189.1,117.9,81944,20449,20541,20477,20477,27922,21989
1784815190.2,118.9,81944,20449,20541,20477,20477,27919,22006
1784815191.2,120.0,81944,20449,20541,20477,20477,27920,22016
1784815192.3,121.0,81944,20449,20541,20477,20477,27920,22020
1784815193.3,122.1,81944,20449,20541,20477,20477,27919,22022
1784815194.4,123.2,81944,20449,20541,20477,20477,27922,22027
1784815195.5,124.2,81944,20449,20541,20477,20477,27923,22031
1784815196.5,125.3,81944,20449,20541,20477,20477,27923,22036
1784815197.6,126.3,81944,20449,20541,20477,20477,27921,22037
1784815198.7,127.4,81944,20449,20541,20477,20477,27923,22041
1784815199.7,128.5,81944,20449,20541,20477,20477,27923,22043
1784815200.8,129.6,81944,20449,20541,20477,20477,27922,22048
1784815201.9,130.6,81944,20449,20541,20477,20477,27923,22051
1784815202.9,131.7,81944,20449,20541,20477,20477,27923,22053
1784815204.0,132.7,81944,20449,20541,20477,20477,27929,22055
1784815205.0,133.8,81944,20449,20541,20477,20477,27931,22055
1784815206.1,134.9,81944,20449,20541,20477,20477,27930,22055
1784815207.2,136.0,81944,20449,20541,20477,20477,27929,22055
1784815208.3,137.1,81944,20449,20541,20477,20477,27929,22055
1784815209.4,138.1,81944,20449,20541,20477,20477,27932,22055
1784815210.5,139.2,81944,20449,20541,20477,20477,27931,22055
1784815211.5,140.3,81944,20449,20541,20477,20477,27931,22055
1784815212.6,141.4,81944,20449,20541,20477,20477,27932,22055
1784815213.7,142.4,81944,20449,20541,20477,20477,27931,22055
1784815214.8,143.6,81946,20449,20541,20477,20479,27932,22055
1784815215.8,144.6,81946,20449,20541,20477,20479,27933,22055
1784815216.9,145.7,81946,20449,20541,20477,20479,27932,22055
1784815218.0,146.7,81946,20449,20541,20477,20479,27935,22120
1784815219.1,147.8,81946,20449,20541,20477,20479,27935,22120
1784815220.1,148.9,81946,20449,20541,20477,20479,27935,22121
1784815221.2,150.0,81946,20449,20541,20477,20479,27932,22121
1784815222.3,151.0,81946,20449,20541,20477,20479,27932,22121
1784815223.3,152.1,81946,20449,20541,20477,20479,27931,22121
1784815224.4,153.2,81946,20449,20541,20477,20479,27933,22121
1784815225.5,154.2,81946,20449,20541,20477,20479,27933,22121
1784815226.5,155.3,81946,20449,20541,20477,20479,27933,22121
1784815227.6,156.4,81946,20449,20541,20477,20479,27933,22121
1784815228.7,157.5,81946,20449,20541,20477,20479,27934,22121
1784815229.8,158.6,81946,20449,20541,20477,20479,27934,22121
1784815230.9,159.6,81946,20449,20541,20477,20479,27932,22121
1784815231.9,160.7,81946,20449,20541,20477,20479,27932,22121
1784815233.0,161.7,82090,20593,20541,20477,20479,27948,22137
1784815234.1,162.8,82090,20593,20541,20477,20479,27958,22137
1784815235.1,163.9,82090,20593,20541,20477,20479,27960,22137
1784815236.2,165.0,82090,20593,20541,20477,20479,27958,22137
1784815237.3,166.0,82090,20593,20541,20477,20479,27958,22137
1784815238.3,167.1,82090,20593,20541,20477,20479,27959,22137
1784815239.4,168.2,82090,20593,20541,20477,20479,27959,22153
1784815240.5,169.3,82090,20593,20541,20477,20479,27957,22164
1784815241.6,170.3,82090,20593,20541,20477,20479,27956,22172
1784815242.6,171.4,82090,20593,20541,20477,20479,27954,22182
1784815243.7,172.5,82090,20593,20541,20477,20479,27956,22189
1784815244.8,173.6,82090,20593,20541,20477,20479,27956,22201
1784815245.9,174.6,82090,20593,20541,20477,20479,27956,22203
1784815246.9,175.7,82090,20593,20541,20477,20479,27956,22203
1784815248.0,176.8,82090,20593,20541,20477,20479,27956,22203
1784815249.1,177.8,82090,20593,20541,20477,20479,27959,22203
1784815250.1,178.9,82090,20593,20541,20477,20479,27960,22204
1784815251.2,180.0,82090,20593,20541,20477,20479,27961,22204
1784815252.3,181.0,82090,20593,20541,20477,20479,27942,22204
1784815253.3,182.1,82090,20593,20541,20477,20479,27435,22204
1784815254.4,183.2,82090,20593,20541,20477,20479,27438,22205
1784815255.5,184.2,82090,20593,20541,20477,20479,27436,22213
1784815256.6,185.3,82090,20593,20541,20477,20479,27436,22218
1784815257.6,186.4,82090,20593,20541,20477,20479,27436,22227
1784815258.7,187.4,82090,20593,20541,20477,20479,27437,22232
1784815259.8,188.5,82090,20593,20541,20477,20479,27437,22240
1784815260.8,189.6,82090,20593,20541,20477,20479,27433,22248
1784815261.9,190.7,82090,20593,20541,20477,20479,27434,22254
1784815263.0,191.8,82090,20593,20541,20477,20479,27433,22260
1784815264.0,192.8,82090,20593,20541,20477,20479,27432,22267
1784815265.1,193.9,82090,20593,20541,20477,20479,27435,22324
1784815266.2,195.0,82090,20593,20541,20477,20479,27435,22326
1784815267.3,196.0,82090,20593,20541,20477,20479,27434,22330
1784815268.4,197.2,82090,20593,20541,20477,20479,27435,22334
1784815269.5,198.2,82090,20593,20541,20477,20479,27434,22335
1784815270.5,199.3,82090,20593,20541,20477,20479,27435,22335
1784815271.6,200.4,82090,20593,20541,20477,20479,27435,22335
1784815272.7,201.4,82090,20593,20541,20477,20479,27435,22335
1784815273.7,202.5,82090,20593,20541,20477,20479,27438,22335
1784815274.8,203.6,82090,20593,20541,20477,20479,27438,22335
1784815275.9,204.7,82090,20593,20541,20477,20479,27438,22335
1784815277.0,205.8,82092,20593,20541,20479,20479,27437,22348
1784815278.1,206.8,82092,20593,20541,20479,20479,27437,22352
1784815279.1,207.9,82092,20593,20541,20479,20479,27440,22367
1784815280.2,209.0,82092,20593,20541,20479,20479,27439,22375
1784815281.3,210.1,82092,20593,20541,20479,20479,27436,22383
1784815282.4,211.1,82092,20593,20541,20479,20479,27436,22389
1784815283.5,212.2,82092,20593,20541,20479,20479,27435,22399
1784815284.6,213.3,82092,20593,20541,20479,20479,27435,22401
1784815285.6,214.4,82092,20593,20541,20479,20479,27433,22401
1784815286.7,215.5,82092,20593,20541,20479,20479,27433,22401
1784815287.8,216.6,82092,20593,20541,20479,20479,27430,22401
1784815288.8,217.6,82092,20593,20541,20479,20479,27435,22401
1784815289.9,218.7,82092,20593,20541,20479,20479,27436,22401
1784815291.0,219.7,82092,20593,20541,20479,20479,27435,22401
1784815292.0,220.8,82092,20593,20541,20479,20479,27436,22403
1784815293.1,221.9,82092,20593,20541,20479,20479,27433,22403
1784815294.2,222.9,82092,20593,20541,20479,20479,27439,22403
1784815295.3,224.0,82092,20593,20541,20479,20479,27436,22403
1784815296.3,225.1,82092,20593,20541,20479,20479,27436,22404
1784815297.4,226.2,82092,20593,20541,20479,20479,27435,22404
1784815298.5,227.3,82092,20593,20541,20479,20479,27438,22404
1784815299.6,228.3,82092,20593,20541,20479,20479,27438,22404
1784815300.6,229.4,82092,20593,20541,20479,20479,27439,22404
1784815301.7,230.5,82092,20593,20541,20479,20479,27436,22404
1784815302.8,231.5,82092,20593,20541,20479,20479,27436,22404
1784815303.8,232.6,82092,20593,20541,20479,20479,27440,22404
1784815304.9,233.7,82092,20593,20541,20479,20479,27441,22404
1784815306.0,234.7,82092,20593,20541,20479,20479,27441,22404
1784815307.0,235.8,82092,20593,20541,20479,20479,27435,22470
1784815308.1,236.9,82092,20593,20541,20479,20479,27435,22470
1784815309.2,237.9,82092,20593,20541,20479,20479,27440,22470
1784815310.2,239.0,82092,20593,20541,20479,20479,27438,22485
1784815311.3,240.1,82092,20593,20541,20479,20479,27438,22496
1784815312.4,241.1,82092,20593,20541,20479,20479,27436,22519
1784815313.4,242.2,82092,20593,20541,20479,20479,27436,22537
1784815314.5,243.3,82092,20593,20541,20479,20479,27441,22537
1784815315.6,244.3,82092,20593,20541,20479,20479,27436,22537
1784815316.6,245.4,82092,20593,20541,20479,20479,27434,22537
1784815317.7,246.5,82092,20593,20541,20479,20479,27432,22537
1784815318.8,247.5,82092,20593,20541,20479,20479,27434,22537
1784815319.8,248.6,82092,20593,20541,20479,20479,27434,22537
1784815320.9,249.6,82092,20593,20541,20479,20479,27431,22537
1784815321.9,250.7,82092,20593,20541,20479,20479,27430,22538
1784815323.0,251.8,82092,20593,20541,20479,20479,27429,22538
1784815324.1,252.9,82092,20593,20541,20479,20479,27435,22538
1784815325.2,253.9,82092,20593,20541,20479,20479,27434,22538
1784815326.2,255.0,82092,20593,20541,20479,20479,27434,22538
1784815327.3,256.1,82092,20593,20541,20479,20479,27435,22538
1784815328.4,257.1,82092,20593,20541,20479,20479,27433,22538
1784815329.4,258.2,82092,20593,20541,20479,20479,27437,22538
1784815330.5,259.3,82092,20593,20541,20479,20479,27436,22538
1784815331.6,260.3,82092,20593,20541,20479,20479,27433,22538
1784815332.6,261.4,82092,20593,20541,20479,20479,27433,22538
1784815333.7,262.5,82092,20593,20541,20479,20479,27439,22538
1784815334.8,263.6,82092,20593,20541,20479,20479,27437,22538
1784815335.9,264.6,82092,20593,20541,20479,20479,27436,22539
1784815336.9,265.7,82092,20593,20541,20479,20479,27434,22539
1784815338.0,266.8,82092,20593,20541,20479,20479,27434,22539
1784815339.1,267.8,82092,20593,20541,20479,20479,27435,22539
1784815340.1,268.9,82092,20593,20541,20479,20479,27435,22539
1784815341.2,270.0,82092,20593,20541,20479,20479,27433,22539
1784815342.3,271.0,82092,20593,20541,20479,20479,27431,22539
1784815343.4,272.1,82092,20593,20541,20479,20479,27431,22539
1784815344.4,273.2,82092,20593,20541,20479,20479,27437,22605
1784815345.5,274.3,82092,20593,20541,20479,20479,27434,22605
1784815346.6,275.3,82092,20593,20541,20479,20479,27433,22605
1784815347.6,276.4,82092,20593,20541,20479,20479,27430,22605
1784815348.7,277.5,82092,20593,20541,20479,20479,27434,22605
1784815349.8,278.6,82092,20593,20541,20479,20479,27434,22605
1784815350.9,279.6,82092,20593,20541,20479,20479,27433,22606
1784815351.9,280.7,82092,20593,20541,20479,20479,27434,22606
1784815353.0,281.8,82092,20593,20541,20479,20479,27431,22606
1784815354.1,282.9,82092,20593,20541,20479,20479,27435,22606
1784815355.2,284.0,82092,20593,20541,20479,20479,27437,22606
1784815356.3,285.0,82092,20593,20541,20479,20479,27437,22606
1784815357.3,286.1,82092,20593,20541,20479,20479,27434,22606
1784815358.4,287.2,82092,20593,20541,20479,20479,27431,22606
1784815359.5,288.2,82092,20593,20541,20479,20479,27436,22691
1784815360.5,289.3,82092,20593,20541,20479,20479,27433,22691
1784815361.6,290.4,82092,20593,20541,20479,20479,27434,22691
1784815362.7,291.5,82092,20593,20541,20479,20479,27436,22691
1784815363.8,292.5,82092,20593,20541,20479,20479,27435,22691
1784815364.8,293.6,82092,20593,20541,20479,20479,27436,22691
1784815365.9,294.7,82092,20593,20541,20479,20479,27437,22691
1784815367.0,295.8,82092,20593,20541,20479,20479,27435,22691
1784815368.0,296.8,82092,20593,20541,20479,20479,27436,22691
1784815369.1,297.9,82092,20593,20541,20479,20479,27435,22691
1784815370.2,299.0,82092,20593,20541,20479,20479,27433,22706
1784815371.3,300.0,82092,20593,20541,20479,20479,27427,22723
1784815372.4,301.1,82092,20593,20541,20479,20479,27426,22739
1784815373.4,302.2,82092,20593,20541,20479,20479,27423,22755
1784815374.5,303.3,82092,20593,20541,20479,20479,27430,22757
1784815375.6,304.4,82092,20593,20541,20479,20479,27431,22764
1784815376.7,305.4,82092,20593,20541,20479,20479,27431,22775
1784815377.8,306.5,82092,20593,20541,20479,20479,27431,22787
1784815378.8,307.6,82092,20593,20541,20479,20479,27434,22796
1784815379.9,308.6,82092,20593,20541,20479,20479,27434,22799
1784815380.9,309.7,82092,20593,20541,20479,20479,27431,22799
1784815382.0,310.8,82092,20593,20541,20479,20479,27431,22799
1784815383.1,311.8,82092,20593,20541,20479,20479,27431,22799
1784815384.1,312.9,82092,20593,20541,20479,20479,27438,22799
1784815385.2,314.0,82092,20593,20541,20479,20479,27438,22799
1784815386.2,315.0,82092,20593,20541,20479,20479,27438,22799
1784815387.3,316.1,82092,20593,20541,20479,20479,27436,22799
1784815388.4,317.2,82092,20593,20541,20479,20479,27437,22799
1784815389.5,318.3,82092,20593,20541,20479,20479,27436,22799
1784815390.6,319.3,82092,20593,20541,20479,20479,27433,22799
1784815391.6,320.4,82092,20593,20541,20479,20479,27431,22799
1784815392.8,321.5,82092,20593,20541,20479,20479,27428,22799
1784815393.9,322.6,82092,20593,20541,20479,20479,27429,22799
1784815394.9,323.7,82092,20593,20541,20479,20479,27425,22799
1784815396.0,324.8,82092,20593,20541,20479,20479,27422,22799
1784815397.1,325.9,82092,20593,20541,20479,20479,27421,22799
1784815398.2,326.9,82092,20593,20541,20479,20479,27423,22850
1784815399.2,328.0,82092,20593,20541,20479,20479,27428,22850
1784815400.3,329.0,82092,20593,20541,20479,20479,27429,22850
1784815401.3,330.1,82092,20593,20541,20479,20479,27429,22850
1784815402.4,331.2,82092,20593,20541,20479,20479,27429,22850
1784815403.5,332.3,82092,20593,20541,20479,20479,27431,22850
1784815404.6,333.3,82092,20593,20541,20479,20479,27431,22851
1784815405.6,334.4,82092,20593,20541,20479,20479,27429,22851
1784815406.7,335.5,82092,20593,20541,20479,20479,27427,22851
1784815407.8,336.6,82092,20593,20541,20479,20479,27424,22851
1784815408.9,337.6,82092,20593,20541,20479,20479,27427,22851
1784815409.9,338.7,82092,20593,20541,20479,20479,27429,22851
1784815411.0,339.8,82092,20593,20541,20479,20479,27428,22851
1784815412.1,340.8,82092,20593,20541,20479,20479,27425,22851
1784815413.1,341.9,82092,20593,20541,20479,20479,27428,22851
1784815414.2,343.0,82092,20593,20541,20479,20479,27431,22851
1784815415.3,344.0,82092,20593,20541,20479,20479,27430,22851
1784815416.3,345.1,82092,20593,20541,20479,20479,27431,22851
1784815417.4,346.2,82092,20593,20541,20479,20479,27430,22851
1784815418.5,347.2,82092,20593,20541,20479,20479,27434,22851
1784815419.5,348.3,82092,20593,20541,20479,20479,27433,22851
1784815420.6,349.4,82092,20593,20541,20479,20479,27435,22851
1784815421.7,350.5,82092,20593,20541,20479,20479,27435,22851
1784815422.8,351.6,82092,20593,20541,20479,20479,27432,22851
1784815423.9,352.7,82092,20593,20541,20479,20479,27436,22851
1784815425.0,353.7,82092,20593,20541,20479,20479,27437,22851
1784815426.0,354.8,82092,20593,20541,20479,20479,27436,22851
1784815427.1,355.9,82092,20593,20541,20479,20479,27437,22851
1784815428.2,356.9,82092,20593,20541,20479,20479,27433,22917
1784815429.2,358.0,82092,20593,20541,20479,20479,27436,22917
1784815430.3,359.1,82092,20593,20541,20479,20479,27436,22934
1784815431.4,360.2,82092,20593,20541,20479,20479,27434,22948
1784815432.5,361.3,82092,20593,20541,20479,20479,27430,22961
1784815433.6,362.4,82092,20593,20541,20479,20479,27433,22970
1784815434.7,363.4,82092,20593,20541,20479,20479,27433,22982
1784815435.7,364.5,82092,20593,20541,20479,20479,27431,23013
1784815436.8,365.6,82092,20593,20541,20479,20479,27431,23017
1784815437.9,366.7,82092,20593,20541,20479,20479,27432,23025
1784815439.0,367.7,82092,20593,20541,20479,20479,27434,23029
1784815440.0,368.8,82092,20593,20541,20479,20479,27430,23038
1784815441.1,369.9,82092,20593,20541,20479,20479,27430,23046
1784815442.1,370.9,82092,20593,20541,20479,20479,27431,23049
1784815443.2,372.0,82092,20593,20541,20479,20479,27430,23049
1784815444.3,373.0,82092,20593,20541,20479,20479,27436,23049
1784815445.3,374.1,82092,20593,20541,20479,20479,27435,23049
1784815446.4,375.2,82092,20593,20541,20479,20479,27435,23049
1784815447.5,376.2,82092,20593,20541,20479,20479,27435,23049
1784815448.6,377.3,82092,20593,20541,20479,20479,27442,23049
1784815449.7,378.4,82092,20593,20541,20479,20479,27439,23049
1784815450.7,379.5,82092,20593,20541,20479,20479,27439,23049
1784815451.8,380.6,82092,20593,20541,20479,20479,27438,23049
1784815452.9,381.7,82092,20593,20541,20479,20479,27439,23050
1784815454.0,382.7,82092,20593,20541,20479,20479,27444,23050
1784815455.0,383.8,82092,20593,20541,20479,20479,27443,23050
1784815456.1,384.9,82092,20593,20541,20479,20479,27443,23050
1784815457.2,385.9,82092,20593,20541,20479,20479,27443,23050
1784815458.2,387.0,82092,20593,20541,20479,20479,27439,23050
1784815459.3,388.1,82092,20593,20541,20479,20479,27442,23050
1784815460.4,389.1,82092,20593,20541,20479,20479,27442,23050
1784815461.4,390.2,82092,20593,20541,20479,20479,27439,23050
1784815462.5,391.3,82092,20593,20541,20479,20479,27437,23050
1784815463.6,392.4,82092,20593,20541,20479,20479,27437,23050
1784815464.7,393.5,82092,20593,20541,20479,20479,27435,23050
1784815465.8,394.5,82092,20593,20541,20479,20479,27435,23050
1784815466.8,395.6,82092,20593,20541,20479,20479,27436,23050
1784815467.9,396.7,82092,20593,20541,20479,20479,27433,23050
1784815469.0,397.7,82092,20593,20541,20479,20479,27438,23107
1784815470.0,398.8,82092,20593,20541,20479,20479,27438,23107
1784815471.1,399.9,82092,20593,20541,20479,20479,27437,23107
1784815472.2,401.0,82092,20593,20541,20479,20479,27435,23107
1784815473.3,402.1,82092,20593,20541,20479,20479,27434,23107
1784815474.4,403.1,82092,20593,20541,20479,20479,27441,23107
1784815475.4,404.2,82092,20593,20541,20479,20479,27439,23107
1784815476.5,405.2,82092,20593,20541,20479,20479,27439,23107
1784815477.6,406.3,82092,20593,20541,20479,20479,27439,23107
1784815478.6,407.4,82092,20593,20541,20479,20479,27443,23107
1784815479.7,408.5,82092,20593,20541,20479,20479,27440,23107
1784815480.8,409.6,82092,20593,20541,20479,20479,27439,23107
1784815481.9,410.7,82092,20593,20541,20479,20479,27439,23107
1784815482.9,411.7,82092,20593,20541,20479,20479,27437,23107
1784815484.0,412.8,82092,20593,20541,20479,20479,27442,23109
1784815485.1,413.8,82092,20593,20541,20479,20479,27440,23109
1784815486.1,414.9,82092,20593,20541,20479,20479,27438,23109
1784815487.2,416.0,82092,20593,20541,20479,20479,27438,23109
1784815488.3,417.1,82092,20593,20541,20479,20479,27438,23109
1784815489.4,418.1,82092,20593,20541,20479,20479,27437,23109
1784815490.4,419.2,82092,20593,20541,20479,20479,27437,23150
1784815491.5,420.3,82092,20593,20541,20479,20479,27437,23176
1784815492.6,421.3,82092,20593,20541,20479,20479,27437,23176
1784815493.7,422.4,82092,20593,20541,20479,20479,27436,23179
1784815494.8,423.5,82092,20593,20541,20479,20479,27437,23188
1784815495.8,424.6,82092,20593,20541,20479,20479,27436,23192
1784815496.9,425.7,82092,20593,20541,20479,20479,27435,23198
1784815497.9,426.7,82092,20593,20541,20479,20479,27432,23204
1784815499.0,427.8,82092,20593,20541,20479,20479,27433,23213
1784815500.1,428.9,82092,20593,20541,20479,20479,27432,23221
1784815501.2,430.0,82092,20593,20541,20479,20479,27431,23233
1784815502.3,431.1,82092,20593,20541,20479,20479,27431,23240
1784815503.4,432.1,82092,20593,20541,20479,20479,27431,23245
1784815504.4,433.2,82092,20593,20541,20479,20479,27436,23245
1784815505.5,434.2,82092,20593,20541,20479,20479,27435,23245
1784815506.5,435.3,82092,20593,20541,20479,20479,27434,23245
1784815507.6,436.4,82092,20593,20541,20479,20479,27434,23245
1784815508.7,437.4,82092,20593,20541,20479,20479,27435,23245
1784815509.7,438.5,82092,20593,20541,20479,20479,27435,23311
1784815510.8,439.6,82092,20593,20541,20479,20479,27433,23311
1784815511.9,440.7,82092,20593,20541,20479,20479,27430,23311
1784815513.0,441.8,82092,20593,20541,20479,20479,27430,23311
1784815514.1,442.8,82092,20593,20541,20479,20479,27430,23311
1784815515.1,443.9,82092,20593,20541,20479,20479,27432,23311
1784815516.2,445.0,82092,20593,20541,20479,20479,27434,23310
1784815517.3,446.0,82092,20593,20541,20479,20479,27434,23310
1784815518.4,447.1,82092,20593,20541,20479,20479,27435,23310
1784815519.4,448.2,82092,20593,20541,20479,20479,27437,23310
1784815520.5,449.3,82092,20593,20541,20479,20479,27437,23310
1784815521.6,450.3,82092,20593,20541,20479,20479,27441,23310
1784815522.6,451.4,82092,20593,20541,20479,20479,27441,23310
1784815523.7,452.5,82092,20593,20541,20479,20479,27441,23310
1784815524.8,453.5,82092,20593,20541,20479,20479,27442,23310
1784815525.9,454.6,82092,20593,20541,20479,20479,27443,23310
1784815526.9,455.7,82092,20593,20541,20479,20479,27443,23310
1784815528.0,456.8,82092,20593,20541,20479,20479,27443,23310
1784815529.0,457.8,82092,20593,20541,20479,20479,27442,23310
1784815530.1,458.9,82092,20593,20541,20479,20479,27443,23310
1784815531.2,460.0,82092,20593,20541,20479,20479,27442,23310
1784815532.3,461.0,82092,20593,20541,20479,20479,27442,23310
1784815533.3,462.1,82092,20593,20541,20479,20479,27442,23310
1784815534.4,463.2,82092,20593,20541,20479,20479,27447,23331
